year_idx,plot_id,plot_name,region_group,lai_total,cc_total,biomass_ag_t_ha,adult_density_ha,sapling_density_ha,sw_top_mean,sw_sub_mean,al_floor_mean,di_annual_mean,GDD_deciduous,GDD_evergreen,T_winter,trees_died,saplings_died,mortality_rate_pct,tree_age_max,tree_age_mean,sapling_age_max,sapling_age_mean,herb_biomass_kg,herb_lai_mean,saplings_established,trees_recruited,trees_stressed,saplings_stressed,f_env_tree_mean,f_env_sapling_mean
519,1,"SW2","LL",24.274,1.000,6767.413,1288.889,11.111,0.000,175.439,0.001,0.175,1149.487,1207.627,-3.020,2,1,1.695,303,159.474,1,1.000,65.255,0.423,1,0,89,0,0.072,0.170
519,2,"SW3","LL",9.211,1.000,2984.168,1577.778,233.333,0.000,147.682,0.028,0.315,1217.534,1285.677,-2.624,2,4,1.389,332,126.824,33,7.429,33.316,0.216,3,0,46,15,0.129,0.104
520,0,"SW1","LL",31.585,1.000,7837.408,1255.556,0.000,4.552,296.427,0.000,0.063,1085.780,1116.380,-3.127,1,0,0.877,165,144.487,0,0.000,81.084,0.526,0,0,30,0,0.158,0.000
520,1,"SW2","LL",23.192,1.000,6775.844,1277.778,11.111,0.000,184.699,0.001,0.207,1132.938,1169.555,-2.854,1,0,0.862,304,160.617,2,2.000,65.255,0.423,0,0,33,1,0.145,0.028
520,2,"SW3","LL",8.423,1.000,2983.715,1522.222,200.000,0.000,154.055,0.027,0.299,1202.047,1248.196,-2.457,5,9,3.521,333,128.818,25,4.778,33.316,0.216,6,0,38,6,0.157,0.175
521,0,"SW1","LL",31.863,1.000,7880.337,1244.444,0.000,5.511,281.650,0.000,0.000,1075.067,1111.126,-2.627,1,0,0.885,166,145.366,0,0.000,81.084,0.526,0,0,30,0,0.159,0.000
521,1,"SW2","LL",23.453,1.000,6830.348,1266.667,22.222,0.000,193.019,0.001,0.079,1122.386,1163.716,-2.354,1,0,0.870,305,161.860,3,2.000,65.255,0.423,1,0,40,1,0.132,0.155
521,2,"SW3","LL",8.471,1.000,2990.768,1488.889,233.333,0.000,162.444,0.026,0.255,1191.746,1242.147,-1.957,3,3,2.190,334,130.164,26,4.667,33.314,0.216,6,0,48,13,0.139,0.136
522,0,"SW1","LL",34.668,1.000,7910.187,1222.222,0.000,2.235,287.426,0.000,0.083,1126.290,1169.782,-2.827,2,0,1.786,167,146.427,0,0.000,81.084,0.526,0,0,25,0,0.169,0.000
522,1,"SW2","LL",26.864,1.000,6914.397,1255.556,11.111,0.000,207.514,0.001,0.178,1174.676,1224.808,-2.554,1,1,0.877,306,162.805,2,2.000,65.255,0.423,0,0,18,1,0.187,0.037
522,2,"SW3","LL",10.171,1.000,3028.077,1466.667,244.444,0.000,171.308,0.025,0.272,1245.611,1307.061,-2.157,2,3,1.493,335,131.379,27,5.045,33.314,0.216,4,0,42,11,0.176,0.130
523,0,"SW1","LL",31.606,1.000,7988.004,1222.222,0.000,0.000,259.569,0.000,0.094,1084.873,1133.915,-3.093,0,0,0.000,168,147.427,0,0.000,81.084,0.526,0,0,46,0,0.141,0.000
523,1,"SW2","LL",23.458,1.000,6915.694,1233.333,11.111,0.000,191.396,0.001,0.204,1131.735,1187.409,-2.820,2,0,1.770,307,164.000,3,3.000,65.255,0.423,0,0,51,1,0.112,0.025
523,2,"SW3","LL",8.327,1.000,2943.217,1400.000,255.556,0.000,157.721,0.026,0.314,1201.252,1267.400,-2.424,6,5,4.545,336,132.183,28,5.174,33.313,0.216,6,0,62,15,0.120,0.121
524,0,"SW1","LL",32.027,1.000,8062.420,1211.111,0.000,0.806,275.839,0.000,0.064,1083.996,1140.797,-2.960,1,0,0.909,169,148.321,0,0.000,81.084,0.526,0,0,36,0,0.172,0.000
524,1,"SW2","LL",23.927,1.000,7003.978,1233.333,11.111,0.000,217.608,0.001,0.117,1131.066,1194.524,-2.687,0,1,0.000,308,165.000,1,1.000,65.255,0.423,1,0,25,0,0.181,0.417
524,2,"SW3","LL",8.436,1.000,2959.812,1377.778,333.333,0.000,181.518,0.028,0.214,1200.725,1275.044,-2.290,2,5,1.587,337,133.790,29,4.467,33.312,0.216,12,0,28,10,0.201,0.247
525,0,"SW1","LL",31.966,1.000,8018.801,1188.889,0.000,10.917,308.867,0.000,0.052,1030.119,1060.466,-3.827,2,0,1.835,170,149.290,0,0.000,81.084,0.526,0,0,41,0,0.154,0.000
525,1,"SW2","LL",24.016,1.000,7009.289,1211.111,11.111,0.000,240.700,0.001,0.151,1075.352,1110.574,-3.554,2,0,1.802,309,165.881,2,2.000,65.255,0.423,0,0,21,1,0.200,0.026
525,2,"SW3","LL",8.282,1.000,2944.652,1311.111,355.556,0.000,193.377,0.026,0.165,1142.167,1184.916,-3.157,6,6,4.839,338,136.932,30,4.281,33.311,0.216,8,0,26,15,0.214,0.153
526,0,"SW1","LL",32.407,1.000,8062.330,1177.778,0.000,5.945,307.222,0.000,0.000,1133.869,1157.219,-3.293,1,0,0.935,171,150.264,0,0.000,81.084,0.526,0,0,37,0,0.176,0.000
526,1,"SW2","LL",25.174,1.000,7111.831,1211.111,11.111,0.000,213.311,0.001,0.088,1181.562,1210.445,-3.020,0,0,0.000,310,166.881,3,3.000,65.255,0.423,0,0,24,1,0.198,0.022
526,2,"SW3","LL",8.850,1.000,2989.765,1311.111,366.667,0.000,170.928,0.025,0.232,1251.469,1289.713,-2.624,0,5,0.000,339,137.932,31,4.697,33.310,0.216,6,0,30,18,0.191,0.132
527,0,"SW1","LL",32.497,1.000,8118.223,1166.667,0.000,5.974,288.927,0.000,0.013,1122.045,1143.420,-3.160,1,0,0.943,172,151.229,0,0.000,81.084,0.526,0,0,34,0,0.169,0.000
527,1,"SW2","LL",24.205,1.000,7032.229,1188.889,0.000,0.000,209.570,0.000,0.107,1169.031,1195.578,-2.887,2,1,1.835,311,167.785,0,0.000,65.255,0.423,0,0,51,0,0.114,0.000
527,2,"SW3","LL",8.520,1.000,2993.388,1255.556,300.000,0.000,171.266,0.024,0.288,1238.749,1273.723,-2.490,5,10,4.237,340,140.708,32,5.222,33.310,0.216,4,0,38,19,0.144,0.101
528,0,"SW1","LL",32.390,1.000,8032.636,1133.333,0.000,29.236,313.982,0.000,0.056,1118.952,1161.313,-2.493,3,0,2.857,173,152.216,0,0.000,81.084,0.526,0,0,28,0,0.178,0.000
528,1,"SW2","LL",25.250,1.000,7147.874,1188.889,0.000,0.000,257.266,0.000,0.080,1166.770,1216.700,-2.220,0,0,0.000,312,168.785,0,0.000,65.255,0.423,0,0,8,0,0.231,0.000
528,2,"SW3","LL",9.173,1.000,3036.232,1244.444,288.889,0.000,212.565,0.024,0.153,1236.843,1298.927,-1.824,1,6,0.885,341,141.982,33,5.692,33.310,0.216,5,0,17,9,0.245,0.174
529,0,"SW1","LL",32.614,1.000,8115.099,1133.333,0.000,49.520,320.000,0.000,0.000,1110.840,1146.142,-3.160,0,0,0.000,174,153.216,0,0.000,81.084,0.526,0,0,29,0,0.173,0.000
529,1,"SW2","LL",25.031,1.000,7239.890,1177.778,0.000,0.000,249.498,0.000,0.102,1158.172,1198.606,-2.887,1,0,0.935,313,170.038,0,0.000,65.255,0.423,0,0,6,0,0.223,0.000
529,2,"SW3","LL",8.684,1.000,3018.073,1188.889,388.889,0.000,191.887,0.022,0.152,1227.542,1276.637,-2.490,6,5,5.310,342,143.626,20,3.857,33.310,0.216,15,1,22,8,0.249,0.254
530,0,"SW1","LL",32.833,1.000,8148.843,1122.222,0.000,14.320,306.933,0.000,0.033,1120.362,1146.306,-3.560,1,0,0.980,175,154.257,0,0.000,81.084,0.526,0,0,28,0,0.170,0.000
530,1,"SW2","LL",25.259,1.000,7287.205,1177.778,0.000,0.000,207.151,0.000,0.153,1167.956,1199.186,-3.287,0,0,0.000,314,171.038,0,0.000,65.255,0.423,0,0,59,0,0.098,0.000
530,2,"SW3","LL",8.636,1.000,3007.996,1144.444,355.556,0.000,156.259,0.023,0.331,1237.726,1277.889,-2.890,4,3,3.738,343,146.233,21,4.938,33.309,0.216,0,0,46,29,0.112,0.036
531,0,"SW1","LL",33.802,1.000,8110.946,1100.000,0.000,47.410,319.778,0.000,0.000,1137.364,1169.117,-2.793,2,0,1.980,176,155.222,0,0.000,81.084,0.526,0,0,26,0,0.176,0.000
531,1,"SW2","LL",26.291,1.000,7304.055,1166.667,0.000,0.000,254.887,0.000,0.028,1184.659,1222.231,-2.520,1,0,0.943,315,172.000,0,0.000,65.255,0.423,0,0,6,0,0.227,0.000
531,2,"SW3","LL",8.992,1.000,2953.869,1133.333,366.667,0.000,196.628,0.022,0.109,1254.658,1302.488,-2.124,1,5,0.971,325,145.304,22,5.333,33.310,0.216,6,0,16,13,0.268,0.175
532,0,"SW1","LL",36.543,1.000,8151.999,1077.778,0.000,65.106,320.000,0.000,0.000,1139.957,1182.877,-3.527,2,0,2.020,177,156.402,0,0.000,81.084,0.526,0,0,22,0,0.169,0.000
532,1,"SW2","LL",28.887,1.000,7453.397,1166.667,0.000,0.000,237.761,0.000,0.082,1187.724,1236.902,-3.254,0,0,0.000,316,173.000,0,0.000,65.255,0.423,0,0,8,0,0.214,0.000
532,2,"SW3","LL",9.598,1.000,2976.797,1088.889,466.667,0.000,177.703,0.033,0.197,1257.879,1317.052,-2.857,4,12,3.922,326,147.541,23,4.333,33.180,0.215,21,0,23,7,0.219,0.265
533,0,"SW1","LL",40.886,1.000,8344.655,1066.667,0.000,55.350,320.000,0.000,0.000,1173.328,1220.976,-2.760,1,0,1.031,178,157.385,0,0.000,81.084,0.526,0,0,38,0,0.148,0.000
533,1,"SW2","LL",31.089,1.000,7530.981,1133.333,0.000,0.000,205.529,0.000,0.128,1221.198,1276.289,-2.487,3,0,2.857,317,174.294,0,0.000,65.255,0.423,0,0,29,0,0.156,0.000
533,2,"SW3","LL",11.016,1.000,2994.086,1055.556,744.444,0.000,157.502,0.033,0.289,1291.365,1358.523,-2.090,3,1,3.061,327,149.326,24,3.701,33.180,0.215,26,0,24,25,0.182,0.204
534,0,"SW1","LL",25.099,1.000,8221.521,1022.222,0.000,22.492,320.000,0.000,0.000,1154.903,1184.944,-3.127,4,0,4.167,179,158.663,0,0.000,81.084,0.526,0,0,42,0,0.120,0.000
534,1,"SW2","LL",21.989,1.000,7439.339,1100.000,0.000,0.000,177.420,0.001,0.122,1202.782,1237.945,-2.854,3,0,2.941,318,175.576,0,0.000,65.255,0.423,0,0,55,0,0.102,0.000
534,2,"SW3","LL",8.791,1.000,2978.255,1022.222,711.111,0.000,143.385,0.030,0.300,1272.954,1317.088,-2.457,3,7,3.158,328,150.848,25,4.484,33.113,0.215,4,0,35,50,0.138,0.068
535,0,"SW1","LL",28.910,1.000,8379.790,1022.222,0.000,1.201,292.466,0.000,0.099,1179.546,1237.644,-3.060,0,0,0.000,180,159.663,0,0.000,81.084,0.526,0,0,2,0,0.298,0.000
535,1,"SW2","LL",22.307,1.000,7236.080,1055.556,0.000,0.000,171.765,0.001,0.277,1227.973,1292.428,-2.787,4,0,4.040,319,177.063,0,0.000,65.255,0.423,0,0,68,0,0.069,0.000
535,2,"SW3","LL",9.733,1.000,2975.537,966.667,566.667,0.000,143.671,0.031,0.351,1298.936,1374.730,-2.390,5,17,5.435,329,154.897,24,4.725,33.113,0.215,4,0,27,39,0.126,0.078
536,0,"SW1","LL",25.849,1.000,8460.489,1022.222,0.000,0.000,274.158,0.000,0.036,1138.493,1187.454,-3.660,0,0,0.000,181,160.663,0,0.000,81.084,0.526,0,0,19,0,0.219,0.000
536,1,"SW2","LL",20.703,1.000,7219.955,1033.333,0.000,0.000,188.172,0.001,0.145,1186.582,1241.253,-3.387,2,0,2.105,320,178.237,0,0.000,65.255,0.423,0,0,26,0,0.160,0.000
536,2,"SW3","LL",8.683,1.000,2971.566,944.444,211.111,0.000,155.691,0.026,0.294,1257.112,1320.494,-2.990,2,33,2.299,330,156.353,25,7.947,33.098,0.215,1,0,19,16,0.170,0.080
537,0,"SW1","LL",30.491,1.000,8441.716,988.889,0.000,0.000,211.357,0.000,0.151,1216.738,1249.901,-2.993,3,0,3.261,182,161.775,0,0.000,81.084,0.526,0,0,25,0,0.193,0.000
537,1,"SW2","LL",21.262,1.000,6743.931,944.444,0.000,0.000,154.930,0.001,0.276,1265.659,1305.192,-2.720,8,0,8.602,321,179.235,0,0.000,65.255,0.423,0,0,85,0,0.000,0.000
537,2,"SW3","LL",9.569,1.000,2959.372,933.333,144.444,0.000,125.116,0.026,0.459,1337.414,1386.999,-2.324,1,7,1.176,331,157.286,26,9.077,33.098,0.215,1,0,83,12,0.008,0.041
538,0,"SW1","LL",25.375,1.000,8319.172,955.556,0.000,0.000,192.973,0.000,0.136,1178.280,1211.724,-2.693,3,0,3.371,183,163.070,0,0.000,81.084,0.526,0,0,29,0,0.122,0.000
538,1,"SW2","LL",17.443,1.000,6009.463,800.000,0.000,0.000,160.616,0.002,0.229,1226.989,1266.252,-2.420,13,0,15.294,322,181.528,0,0.000,65.255,0.423,0,0,72,0,0.000,0.000
538,2,"SW3","LL",8.490,1.000,2902.034,877.778,77.778,0.000,133.757,0.024,0.410,1298.395,1347.040,-2.024,5,10,5.952,332,160.911,14,3.286,33.098,0.215,4,0,78,3,0.007,0.131
539,0,"SW1","LL",25.433,1.000,8298.738,933.333,0.000,0.000,209.122,0.000,0.078,1097.739,1143.148,-2.760,2,0,2.326,184,164.274,0,0.000,81.084,0.526,0,0,11,0,0.227,0.000
539,1,"SW2","LL",17.479,1.000,5988.487,777.778,11.111,0.000,178.737,0.002,0.163,1145.022,1197.154,-2.487,2,0,2.778,323,182.714,1,1.000,65.255,0.423,1,0,10,0,0.178,0.307
539,2,"SW3","LL",8.559,1.000,2929.146,877.778,111.111,0.000,146.331,0.025,0.332,1215.167,1278.640,-2.090,0,3,0.000,333,161.911,3,1.600,33.098,0.215,6,0,16,5,0.178,0.181
540,0,"SW1","LL",25.680,1.000,8350.391,933.333,0.000,0.000,177.819,0.000,0.188,1153.096,1179.041,-2.893,0,0,0.000,185,165.274,0,0.000,81.084,0.526,0,0,18,0,0.163,0.000
540,1,"SW2","LL",16.851,1.000,5750.788,733.333,11.111,0.000,150.410,0.002,0.254,1200.838,1233.181,-2.620,4,0,5.714,324,184.227,2,2.000,65.255,0.423,0,0,66,1,0.000,0.000
540,2,"SW3","LL",8.239,1.000,2795.318,833.333,100.000,0.000,118.905,0.024,0.438,1270.808,1313.755,-2.224,4,1,5.063,334,163.187,3,2.444,33.098,0.215,0,0,74,9,0.006,0.021
541,0,"SW1","LL",23.795,1.000,7713.861,833.333,0.000,0.000,161.101,0.000,0.264,1150.446,1199.025,-2.627,9,0,10.714,186,166.053,0,0.000,81.084,0.526,0,0,75,0,0.000,0.000
541,1,"SW2","LL",14.068,1.000,4780.359,588.889,11.111,0.000,140.795,0.003,0.305,1197.407,1253.189,-2.354,13,0,19.697,325,186.566,3,3.000,65.255,0.423,0,0,53,1,0.000,0.000
541,2,"SW3","LL",7.222,1.000,2356.761,700.000,66.667,0.000,119.611,0.026,0.458,1266.882,1334.560,-1.957,12,4,16.000,333,165.095,3,2.667,33.098,0.215,1,0,63,6,0.003,0.021
542,0,"SW1","LL",24.194,1.000,7707.480,822.222,0.000,0.000,167.172,0.000,0.170,1181.740,1242.644,-2.127,1,0,1.333,187,167.000,0,0.000,81.084,0.526,0,0,11,0,0.165,0.000
542,1,"SW2","LL",12.017,1.000,4053.954,511.111,0.000,0.000,144.732,0.006,0.237,1229.929,1299.455,-1.854,7,1,13.208,326,188.174,0,0.000,65.255,0.423,0,0,46,0,0.000,0.000
542,2,"SW3","LL",5.665,1.000,1985.534,588.889,144.444,0.000,123.408,0.045,0.407,1300.528,1383.545,-1.457,10,4,15.873,334,157.981,4,1.308,33.098,0.215,11,0,47,1,0.023,0.223
543,0,"SW1","LL",23.786,1.000,7674.939,811.111,0.000,0.000,163.973,0.000,0.160,1121.903,1183.242,-2.993,1,0,1.351,188,168.068,0,0.000,81.084,0.526,0,0,29,0,0.106,0.000
543,1,"SW2","LL",8.432,1.000,2796.883,355.556,0.000,0.000,141.747,0.021,0.237,1168.503,1236.661,-2.720,14,0,30.435,327,189.406,0,0.000,65.087,0.422,0,0,32,0,0.000,0.000
543,2,"SW3","LL",5.700,1.000,1967.162,577.778,900.000,0.000,123.116,0.125,0.371,1237.707,1316.556,-2.324,1,1,1.887,335,159.692,5,1.185,33.098,0.215,69,0,4,3,0.160,0.270
544,0,"SW1","LL",23.300,1.000,7500.937,788.889,0.000,0.000,168.759,0.000,0.194,1175.680,1232.628,-3.060,2,0,2.740,189,169.254,0,0.000,81.084,0.526,0,0,59,0,0.079,0.000
544,1,"SW2","LL",6.018,1.000,1951.677,244.444,0.000,0.000,143.909,0.063,0.278,1223.529,1287.941,-2.787,10,0,31.250,328,193.409,0,0.000,64.694,0.420,0,0,22,0,0.000,0.000
544,2,"SW3","LL",5.745,1.000,1974.710,577.778,1422.222,0.000,122.962,0.123,0.402,1293.795,1369.686,-2.390,0,1,0.000,336,160.692,6,1.742,33.098,0.215,48,0,45,44,0.096,0.183
545,0,"SW1","LL",23.544,1.000,7534.278,788.889,0.000,0.000,183.161,0.000,0.170,1196.404,1245.667,-3.193,0,0,0.000,190,170.254,0,0.000,81.084,0.526,0,0,17,0,0.122,0.000
545,1,"SW2","LL",4.060,1.000,1269.030,166.667,77.778,0.000,163.805,0.200,0.194,1244.813,1299.815,-2.920,7,0,31.818,214,186.533,1,1.000,66.038,0.429,7,0,15,0,0.000,0.568
545,2,"SW3","LL",5.831,1.000,1987.148,577.778,2000.000,0.000,140.662,0.121,0.336,1315.807,1379.548,-2.524,0,4,0.000,337,161.692,7,2.183,33.244,0.216,56,0,6,30,0.146,0.224
546,0,"SW1","LL",26.367,1.000,7619.083,788.889,0.000,0.000,194.640,0.000,0.155,1194.396,1261.085,-2.293,0,0,0.000,191,171.254,0,0.000,81.084,0.526,0,0,1,0,0.198,0.000
546,1,"SW2","LL",4.271,1.000,1293.222,166.667,2288.889,0.000,181.578,0.286,0.151,1242.693,1319.758,-2.020,0,5,0.000,215,187.533,2,1.034,67.177,0.436,204,0,0,0,0.368,0.407
546,2,"SW3","LL",6.579,1.000,2014.501,577.778,2711.111,0.000,149.878,0.117,0.305,1313.546,1406.929,-1.624,0,18,0.000,338,162.692,8,2.402,33.413,0.217,82,0,0,24,0.251,0.272
547,0,"SW1","LL",23.554,1.000,7598.377,777.778,0.000,0.000,211.248,0.000,0.078,1184.144,1230.837,-2.427,1,0,1.408,192,172.329,0,0.000,81.084,0.526,0,0,17,0,0.152,0.000
547,1,"SW2","LL",4.413,1.000,1315.035,166.667,3733.333,0.000,201.424,0.272,0.052,1231.957,1286.613,-2.154,0,3,0.000,216,188.533,3,1.625,72.809,0.472,133,0,0,12,0.343,0.324
547,2,"SW3","LL",6.546,1.000,2034.758,577.778,3111.111,0.000,159.735,0.103,0.296,1302.192,1369.497,-1.757,0,11,0.000,339,163.692,9,2.975,33.880,0.220,47,0,4,59,0.217,0.219
548,0,"SW1","LL",23.838,1.000,7659.724,777.778,0.000,3.897,289.460,0.000,0.002,1110.070,1142.619,-3.027,0,0,0.000,193,173.329,0,0.000,81.084,0.526,0,0,8,0,0.266,0.000
548,1,"SW2","LL",4.589,1.000,1346.056,166.667,4833.333,3.083,282.489,0.264,0.014,1157.509,1195.077,-2.754,0,5,0.000,217,189.533,4,2.244,76.480,0.496,104,0,0,13,0.480,0.387
548,2,"SW3","LL",6.719,1.000,2072.558,577.778,3888.889,0.000,198.634,0.099,0.088,1227.079,1272.416,-2.357,0,19,0.000,340,164.692,10,3.223,34.331,0.223,89,0,0,34,0.398,0.387
549,0,"SW1","LL",24.090,1.000,7712.503,777.778,0.000,1.123,303.773,0.000,0.000,1051.118,1081.776,-3.160,0,0,0.000,194,174.329,0,0.000,81.084,0.526,0,0,11,0,0.242,0.000
549,1,"SW2","LL",4.756,1.000,1375.249,166.667,5566.667,1.510,299.849,0.254,0.000,1097.461,1133.050,-2.887,0,11,0.000,218,190.533,5,2.896,79.703,0.517,77,0,0,15,0.443,0.343
549,2,"SW3","LL",6.827,1.000,2100.333,577.778,3900.000,0.000,172.941,0.092,0.184,1166.206,1209.477,-2.490,0,26,0.000,341,165.692,11,3.974,35.093,0.228,27,0,0,70,0.288,0.243
550,0,"SW1","LL",24.343,1.000,7765.429,777.778,0.000,0.100,303.013,0.000,0.050,1072.090,1105.947,-3.627,0,0,0.000,195,175.329,0,0.000,81.084,0.526,0,0,10,0,0.248,0.000
550,1,"SW2","LL",4.891,1.000,1405.695,166.667,6011.111,1.436,306.452,0.245,0.041,1119.585,1158.497,-3.354,0,11,0.000,219,191.533,6,3.621,76.809,0.498,51,0,0,22,0.455,0.329
550,2,"SW3","LL",6.949,1.000,2125.855,577.778,3966.667,0.000,170.031,0.088,0.218,1190.045,1237.507,-2.957,0,15,0.000,342,166.692,12,4.759,35.523,0.231,21,0,0,90,0.275,0.221
551,0,"SW1","LL",24.587,1.000,7816.444,777.778,0.000,0.000,292.447,0.000,0.037,1037.952,1085.711,-3.127,0,0,0.000,196,176.329,0,0.000,81.084,0.526,0,0,13,0,0.239,0.000
551,1,"SW2","LL",5.028,1.000,1435.764,166.667,6244.444,0.723,301.091,0.237,0.036,1083.409,1138.807,-2.854,0,11,0.000,220,192.533,7,4.413,74.116,0.481,32,0,0,40,0.441,0.311
551,2,"SW3","LL",7.041,1.000,2150.586,577.778,3500.000,0.000,157.690,0.084,0.241,1150.456,1218.041,-2.457,0,62,0.000,343,167.692,13,5.511,34.993,0.227,20,0,1,60,0.261,0.231
552,0,"SW1","LL",24.511,1.000,7758.012,755.556,0.000,0.000,268.504,0.000,0.059,1120.019,1169.201,-2.727,2,0,2.857,197,177.574,0,0.000,81.084,0.526,0,0,8,0,0.267,0.000
552,1,"SW2","LL",5.198,1.000,1469.323,166.667,6711.111,0.361,280.506,0.228,0.043,1166.968,1223.863,-2.454,0,16,0.000,221,193.533,8,5.007,73.258,0.475,58,0,0,32,0.483,0.345
552,2,"SW3","LL",7.134,1.000,2170.973,577.778,3255.556,0.000,152.823,0.081,0.310,1236.574,1306.181,-2.057,0,37,0.000,344,168.692,14,6.317,34.993,0.227,15,0,5,75,0.213,0.201
553,0,"SW1","LL",24.557,1.000,7744.349,744.444,0.000,0.000,234.342,0.000,0.073,1100.666,1162.886,-3.393,1,0,1.471,198,178.537,0,0.000,81.084,0.526,0,0,11,0,0.260,0.000
553,1,"SW2","LL",5.341,1.000,1499.918,166.667,6722.222,0.000,244.437,0.219,0.075,1147.146,1217.007,-3.120,0,31,0.000,222,194.533,9,5.754,69.960,0.454,32,0,0,31,0.476,0.326
553,2,"SW3","LL",7.196,1.000,2191.041,577.778,3033.333,0.000,138.382,0.078,0.313,1216.041,1297.838,-2.724,0,31,0.000,345,169.692,15,7.201,34.993,0.227,11,0,5,71,0.207,0.201
554,0,"SW1","LL",0.101,0.000,0.167,0.000,1844.444,163.856,320.000,1.000,0.000,1095.569,1163.586,-2.360,0,2,0.000,0,0.000,1,1.000,15.020,0.097,168,0,0,0,0.000,0.525
554,1,"SW2","LL",0.101,0.000,0.169,0.000,1266.667,161.470,320.000,1.000,0.000,1143.518,1219.123,-2.087,0,0,0.000,0,0.000,1,1.000,15.186,0.099,114,0,0,0,0.000,0.542
554,2,"SW3","LL",0.101,0.000,0.171,0.000,288.889,157.947,320.000,1.000,0.000,1213.762,1300.971,-1.690,0,0,0.000,0,0.000,1,1.000,15.412,0.100,26,0,0,0,0.000,0.592
555,0,"SW1","LL",0.170,0.000,0.275,0.000,3600.000,123.872,320.000,1.000,0.000,1080.343,1125.540,-3.360,0,2,0.000,0,0.000,2,1.509,24.723,0.160,160,0,0,0,0.000,0.502
555,1,"SW2","LL",0.172,0.000,0.281,0.000,2277.778,111.297,320.000,1.000,0.000,1128.657,1179.997,-3.087,0,2,0.000,0,0.000,2,1.546,25.279,0.164,93,0,0,0,0.000,0.520
555,2,"SW3","LL",0.171,0.000,0.289,0.000,700.000,82.458,320.000,1.000,0.000,1199.487,1260.580,-2.690,0,0,0.000,0,0.000,2,1.413,26.043,0.169,37,0,0,0,0.000,0.571
556,0,"SW1","LL",0.279,0.000,0.444,0.000,4533.333,51.410,320.000,1.000,0.000,1072.711,1102.534,-4.027,0,1,0.000,0,0.000,3,2.194,39.951,0.259,85,0,0,0,0.000,0.490
556,1,"SW2","LL",0.283,0.000,0.459,0.000,2733.333,26.892,318.399,1.000,0.000,1119.603,1154.312,-3.754,0,0,0.000,0,0.000,3,2.289,41.282,0.268,41,0,0,0,0.000,0.505
556,2,"SW3","LL",0.257,0.000,0.432,0.000,900.000,6.277,314.248,1.000,0.035,1188.826,1231.933,-3.357,0,0,0.000,0,0.000,3,2.099,38.917,0.253,18,0,0,0,0.000,0.555
557,0,"SW1","LL",0.441,0.000,0.695,0.000,5177.778,26.162,319.316,1.000,0.000,1055.972,1090.529,-3.993,0,5,0.000,0,0.000,4,2.899,62.593,0.406,63,0,0,0,0.000,0.482
557,1,"SW2","LL",0.432,0.000,0.697,0.000,3155.556,11.101,317.304,1.000,0.012,1102.411,1142.869,-3.720,0,1,0.000,0,0.000,4,2.972,62.772,0.407,39,0,0,0,0.000,0.497
557,2,"SW3","LL",0.337,0.000,0.562,0.000,1188.889,4.502,312.041,1.000,0.060,1170.497,1220.296,-3.324,0,1,0.000,0,0.000,4,2.589,50.538,0.328,27,0,0,0,0.000,0.548
558,0,"SW1","LL",0.667,0.000,1.039,0.000,6122.222,11.252,316.541,1.000,0.010,1194.835,1284.180,-3.460,0,7,0.000,0,0.000,5,3.412,93.526,0.607,92,0,0,0,0.000,0.594
558,1,"SW2","LL",0.600,0.000,0.954,0.000,3844.444,3.028,307.936,1.000,0.033,1242.578,1340.002,-3.187,0,2,0.000,0,0.000,5,3.422,85.827,0.557,64,0,0,0,0.000,0.608
558,2,"SW3","LL",0.424,0.000,0.699,0.000,1522.222,1.431,301.542,1.000,0.066,1313.308,1423.022,-2.790,0,0,0.000,0,0.000,5,3.022,62.926,0.408,30,0,0,0,0.000,0.649
559,0,"SW1","LL",0.916,0.000,1.417,0.000,7022.222,4.714,314.449,1.000,0.009,1063.559,1110.561,-3.227,0,6,0.000,0,0.000,6,3.949,127.525,0.827,87,0,0,0,0.000,0.495
559,1,"SW2","LL",0.825,0.000,1.305,0.000,4411.111,0.912,306.843,1.000,0.017,1108.429,1162.473,-2.954,0,3,0.000,0,0.000,6,3.955,117.494,0.762,54,0,0,0,0.000,0.509
559,2,"SW3","LL",0.541,0.000,0.884,0.000,1966.667,0.000,290.560,1.000,0.055,1174.441,1239.338,-2.557,0,0,0.000,0,0.000,6,3.339,79.591,0.516,40,0,0,0,0.000,0.558
560,0,"SW1","LL",1.053,0.000,1.585,0.000,8088.889,28.581,315.797,1.000,0.032,1120.521,1172.132,-2.993,0,6,0.000,0,0.000,7,4.401,142.608,0.925,102,0,0,0,0.000,0.532
560,1,"SW2","LL",0.950,0.000,1.476,0.000,5066.667,18.584,312.512,1.000,0.042,1168.910,1229.056,-2.720,0,4,0.000,0,0.000,7,4.399,132.807,0.862,63,0,0,0,0.000,0.548
560,2,"SW3","LL",0.633,0.000,1.021,0.000,2288.889,4.783,299.364,1.000,0.065,1239.839,1313.329,-2.324,0,3,0.000,0,0.000,7,3.820,91.891,0.596,32,0,0,0,0.000,0.596
561,0,"SW1","LL",1.354,0.000,2.018,0.000,9133.333,18.308,314.752,1.000,0.008,1160.085,1166.627,-2.460,0,8,0.000,0,0.000,8,4.870,181.580,1.178,102,0,0,0,0.000,0.529
