year_idx,plot_id,plot_name,species_id,adult_count,sapling_count,lai,cc,biomass_sum_kg,mean_dbh_cm,mean_height_m,recruitment_success,saplings_established,trees_died,saplings_died,tree_age_max,tree_age_mean,sapling_age_max,sapling_age_mean,trees_stressed,saplings_stressed,f_env_tree_mean,f_env_sapling_mean
93,0,"SW1",1,332,0,30.457,25.100,859618.179,75.273,30.030,0,0,5,0,93,91.190,0,0.000,76,0,0.193,0.000
93,1,"SW2",1,263,0,20.441,19.881,692982.949,75.250,30.950,0,0,5,0,93,91.221,0,0.000,263,0,0.038,0.000
93,2,"SW3",1,2,22,0.184,0.046,505.328,26.729,17.596,0,0,0,0,86,82.000,3,3.000,2,22,0.000,0.000
93,2,"SW3",2,48,51,0.857,0.743,2270.201,9.678,7.911,0,14,0,5,73,35.333,29,5.706,16,12,0.176,0.208
93,2,"SW3",3,94,59,2.109,0.848,1970.021,7.402,7.208,1,10,0,11,87,31.032,23,6.271,22,18,0.167,0.168
93,2,"SW3",4,146,58,0.883,2.330,13909.935,15.275,8.402,1,6,3,8,89,39.925,23,5.345,25,20,0.247,0.187
93,2,"SW3",5,66,88,2.602,1.874,22336.145,20.916,9.137,0,14,0,13,93,39.394,23,4.648,10,23,0.332,0.283
94,0,"SW1",1,327,0,30.791,24.957,861596.784,75.892,30.033,0,0,5,0,94,92.190,0,0.000,107,0,0.162,0.000
94,1,"SW2",1,260,0,18.458,19.905,700919.532,76.091,30.979,0,0,3,0,94,92.227,0,0.000,51,0,0.194,0.000
94,2,"SW3",1,2,68,0.196,0.048,534.185,27.400,17.715,0,58,0,12,87,83.000,4,1.441,0,0,0.274,0.317
94,2,"SW3",2,48,67,0.878,0.771,2458.557,10.071,8.201,0,21,0,5,74,36.333,30,5.164,12,14,0.223,0.274
94,2,"SW3",3,91,62,2.160,0.878,2106.829,7.753,7.507,0,13,3,10,88,32.066,24,6.403,17,13,0.201,0.266
94,2,"SW3",4,145,86,0.929,2.391,14965.915,15.834,8.627,0,36,1,8,90,40.752,24,4.360,18,12,0.302,0.326
94,2,"SW3",5,65,88,2.748,1.944,23531.204,21.938,9.440,0,12,1,12,94,40.338,24,5.011,8,22,0.411,0.319
95,0,"SW1",1,317,0,30.755,24.472,852532.176,76.654,30.043,0,0,10,0,95,93.208,0,0.000,100,0,0.170,0.000
95,1,"SW2",1,257,0,20.917,19.926,710743.512,76.939,31.199,0,0,3,0,95,93.276,0,0.000,59,0,0.180,0.000
95,2,"SW3",1,2,110,0.211,0.049,570.140,28.062,18.396,0,42,0,0,88,84.000,5,1.891,0,37,0.264,0.205
95,2,"SW3",2,47,72,0.880,0.792,2658.667,10.608,8.596,0,11,1,6,75,37.340,25,5.167,17,23,0.202,0.213
95,2,"SW3",3,91,65,2.624,0.919,2278.844,8.002,7.843,0,10,0,7,89,33.066,24,6.462,21,17,0.191,0.257
95,2,"SW3",4,144,94,0.894,2.459,16222.813,16.446,8.955,0,20,1,12,91,41.826,25,4.617,26,27,0.288,0.248
95,2,"SW3",5,63,82,2.790,2.005,24647.809,23.215,9.807,0,4,2,10,95,41.587,25,5.878,11,26,0.411,0.273
96,0,"SW1",1,313,0,31.226,24.396,856984.377,77.295,30.047,0,0,4,0,96,94.198,0,0.000,74,0,0.193,0.000
96,1,"SW2",1,255,0,21.474,20.078,726633.038,77.986,31.377,0,0,2,0,96,94.294,0,0.000,33,0,0.242,0.000
96,2,"SW3",1,2,133,0.222,0.050,596.779,28.551,18.717,0,28,0,5,89,85.000,6,2.496,0,78,0.196,0.117
96,2,"SW3",2,43,72,0.850,0.778,2819.518,11.456,9.106,0,8,4,8,76,38.442,26,5.819,13,31,0.198,0.165
96,2,"SW3",3,90,61,2.343,0.939,2407.851,8.184,8.247,0,7,1,11,90,34.089,25,7.115,45,28,0.111,0.170
96,2,"SW3",4,142,95,0.831,2.507,17175.051,17.055,9.254,0,4,2,3,92,42.880,26,5.253,34,48,0.242,0.144
96,2,"SW3",5,63,72,2.802,2.074,25593.646,23.944,10.005,0,2,0,12,96,42.587,25,6.708,11,29,0.366,0.222
97,0,"SW1",1,311,0,31.856,24.473,866816.026,77.941,30.048,0,0,2,0,97,95.199,0,0.000,98,0,0.178,0.000
97,1,"SW2",1,253,0,21.150,20.240,742587.037,79.077,31.447,0,0,2,0,97,95.308,0,0.000,25,0,0.271,0.000
97,2,"SW3",1,2,128,0.237,0.051,630.694,29.188,19.012,0,31,0,36,90,86.000,7,2.758,0,51,0.256,0.167
97,2,"SW3",2,41,66,0.867,0.783,3001.451,12.138,9.406,0,9,2,15,77,39.659,27,6.530,11,21,0.218,0.190
97,2,"SW3",3,88,63,2.488,0.959,2519.263,8.428,8.478,0,13,2,11,91,35.125,26,7.190,32,22,0.156,0.243
97,2,"SW3",4,138,75,0.855,2.525,18065.279,17.743,9.429,0,3,4,23,93,43.812,27,6.440,29,25,0.263,0.175
97,2,"SW3",5,61,61,2.891,2.123,26593.248,25.171,10.356,0,5,2,16,97,43.672,26,6.836,13,17,0.383,0.270
98,0,"SW1",1,305,0,32.277,24.311,869998.631,78.817,30.054,0,0,6,0,98,96.213,0,0.000,101,0,0.181,0.000
98,1,"SW2",1,252,0,21.773,20.440,758777.260,80.033,31.481,0,0,1,0,98,96.313,0,0.000,23,0,0.254,0.000
98,2,"SW3",1,2,134,0.253,0.053,678.720,30.053,19.452,0,23,0,17,91,87.000,8,3.246,0,31,0.347,0.202
98,2,"SW3",2,42,56,0.889,0.814,3244.676,12.353,9.423,1,3,0,12,78,40.310,27,6.232,8,12,0.271,0.196
98,2,"SW3",3,87,51,2.408,0.991,2661.322,8.685,8.698,0,4,1,16,92,36.126,21,6.039,25,11,0.177,0.291
98,2,"SW3",4,135,64,0.868,2.567,19408.553,18.506,9.732,0,9,3,20,94,44.985,28,7.453,24,4,0.299,0.253
98,2,"SW3",5,61,54,3.030,2.204,28010.848,26.035,10.791,0,6,0,13,98,44.672,13,6.778,13,12,0.424,0.280
99,0,"SW1",1,299,0,34.310,24.141,874752.264,79.707,30.196,0,0,6,0,99,97.231,0,0.000,99,0,0.181,0.000
99,1,"SW2",1,247,0,21.935,20.342,763891.039,81.109,31.492,0,0,5,0,99,97.364,0,0.000,34,0,0.201,0.000
99,2,"SW3",1,2,127,0.251,0.053,693.981,30.233,19.873,0,7,0,14,92,88.000,9,4.094,2,120,0.072,0.034
99,2,"SW3",2,40,55,0.875,0.816,3426.058,13.056,9.935,0,5,2,6,79,41.600,28,6.836,16,31,0.171,0.137
99,2,"SW3",3,83,48,2.264,0.982,2700.971,8.904,8.891,0,3,4,6,93,37.181,20,6.396,49,17,0.093,0.152
99,2,"SW3",4,133,63,0.805,2.604,20356.767,19.110,9.937,1,1,3,1,95,46.015,29,8.190,40,31,0.228,0.122
99,2,"SW3",5,59,52,3.054,2.249,29126.242,27.351,11.527,0,5,2,7,99,45.966,13,7.154,12,25,0.307,0.159
100,0,"SW1",1,297,0,33.038,24.211,884109.226,80.376,30.197,0,0,2,0,100,98.239,0,0.000,86,0,0.159,0.000
100,1,"SW2",1,247,0,22.664,20.534,777206.889,81.772,31.495,0,0,0,0,100,98.364,0,0.000,37,0,0.192,0.000
100,2,"SW3",1,2,111,0.260,0.055,724.323,30.793,20.010,0,16,0,32,93,89.000,10,4.468,0,61,0.228,0.124
100,2,"SW3",2,40,51,0.921,0.838,3641.444,13.439,10.074,0,4,0,8,80,42.600,28,7.196,14,30,0.201,0.140
100,2,"SW3",3,79,45,2.219,0.982,2761.853,9.209,9.046,0,6,4,9,94,38.203,21,6.933,34,10,0.131,0.234
100,2,"SW3",4,128,58,0.832,2.612,21379.274,19.996,10.171,0,2,5,7,96,47.383,30,9.190,32,23,0.254,0.138
100,2,"SW3",5,57,49,3.076,2.305,30164.642,28.892,11.931,0,3,2,6,100,47.281,14,7.918,11,26,0.387,0.134
101,0,"SW1",1,297,0,34.882,24.439,900411.084,81.036,30.276,0,0,0,0,101,99.239,0,0.000,74,0,0.186,0.000
101,1,"SW2",1,247,0,23.588,20.782,794645.065,82.631,31.497,0,0,0,0,101,99.364,0,0.000,25,0,0.247,0.000
101,2,"SW3",1,2,79,0.272,0.056,758.359,31.394,20.185,0,21,0,53,94,90.000,11,4.241,0,18,0.243,0.171
101,2,"SW3",2,38,32,0.923,0.842,3849.268,14.273,10.443,0,4,2,23,81,44.105,29,7.125,15,15,0.195,0.158
101,2,"SW3",3,77,43,2.363,0.993,2856.380,9.447,9.217,0,6,2,8,95,39.364,22,7.512,34,7,0.123,0.237
101,2,"SW3",4,125,42,0.823,2.654,22491.788,20.882,10.376,1,4,4,19,97,48.424,31,10.333,30,11,0.271,0.164
101,2,"SW3",5,56,36,3.093,2.365,31198.238,30.047,12.111,0,5,1,18,101,48.429,14,7.583,11,16,0.403,0.169
102,0,"SW1",1,297,0,34.330,24.618,912370.914,81.552,30.276,0,0,0,0,102,100.239,0,0.000,91,0,0.145,0.000
102,1,"SW2",1,242,0,24.091,20.696,800823.789,83.825,31.511,0,0,5,0,102,100.380,0,0.000,45,0,0.191,0.000
102,2,"SW3",1,2,95,0.278,0.056,780.576,31.745,20.356,0,22,0,6,95,91.000,12,4.337,0,68,0.141,0.093
102,2,"SW3",2,37,30,0.923,0.850,4065.619,14.844,10.703,0,5,1,7,82,45.216,30,7.500,12,12,0.190,0.156
102,2,"SW3",3,73,42,2.429,0.978,2877.778,9.687,9.393,0,2,4,3,96,40.438,23,8.476,43,17,0.091,0.172
102,2,"SW3",4,124,50,0.868,2.702,23775.203,21.486,10.501,2,13,3,3,98,49.266,32,8.460,28,14,0.279,0.199
102,2,"SW3",5,55,33,3.238,2.429,32443.315,31.312,12.349,0,6,1,9,102,49.745,15,7.455,10,21,0.390,0.178
103,0,"SW1",1,295,0,34.824,24.645,919311.755,82.112,30.277,0,0,2,0,103,101.237,0,0.000,73,0,0.170,0.000
103,1,"SW2",1,237,0,25.366,20.537,803294.101,84.798,31.607,0,0,5,0,103,101.397,0,0.000,71,0,0.155,0.000
103,2,"SW3",1,2,81,0.280,0.056,785.199,31.745,20.711,0,0,0,14,96,92.000,13,5.457,2,81,0.000,0.000
103,2,"SW3",2,35,28,0.928,0.847,4219.485,15.693,11.098,0,5,2,7,83,46.486,31,7.536,16,18,0.138,0.116
103,2,"SW3",3,66,37,1.830,0.853,2316.113,9.595,9.500,0,0,7,5,92,40.909,24,9.973,66,37,0.021,0.041
103,2,"SW3",4,124,45,0.843,2.741,24854.765,21.839,10.681,1,4,1,8,99,50.056,33,8.333,39,33,0.197,0.092
103,2,"SW3",5,54,30,3.106,2.467,33286.812,32.295,12.564,0,4,1,7,103,50.704,16,6.967,9,22,0.279,0.105
104,0,"SW1",1,292,0,35.321,24.641,926314.267,82.838,30.278,0,0,3,0,104,102.240,0,0.000,84,0,0.160,0.000
104,1,"SW2",1,237,0,25.285,20.768,820046.193,85.628,31.612,0,0,0,0,104,102.397,0,0.000,18,0,0.235,0.000
104,2,"SW3",1,2,114,0.299,0.058,830.713,32.568,20.812,0,43,0,10,97,93.000,14,4.561,0,12,0.333,0.276
104,2,"SW3",2,34,35,0.969,0.857,4474.092,16.392,11.219,0,11,1,4,84,47.676,32,6.686,9,7,0.254,0.246
104,2,"SW3",3,63,46,1.521,0.851,2353.891,9.881,9.564,0,22,3,13,93,42.016,25,7.239,19,2,0.153,0.397
104,2,"SW3",4,123,49,0.873,2.786,26197.315,22.445,10.695,2,12,3,6,100,50.463,34,7.143,20,18,0.321,0.193
104,2,"SW3",5,53,52,3.267,2.530,34565.814,33.582,12.733,0,34,1,12,104,51.660,17,2.962,7,10,0.468,0.467
105,0,"SW1",1,291,0,35.954,24.759,937028.773,83.434,30.279,0,0,1,0,105,103.244,0,0.000,86,0,0.158,0.000
105,1,"SW2",1,235,0,25.863,20.812,828627.136,86.427,31.622,0,0,2,0,105,103.400,0,0.000,50,0,0.166,0.000
105,2,"SW3",1,2,106,0.292,0.059,844.605,32.746,21.000,0,4,0,12,98,94.000,15,5.566,2,98,0.070,0.039
105,2,"SW3",2,32,33,0.938,0.848,4630.935,17.304,11.548,0,0,2,2,85,48.938,33,7.909,11,24,0.160,0.094
105,2,"SW3",3,57,48,1.620,0.808,2305.169,10.199,9.742,0,4,6,2,94,42.965,26,7.812,40,14,0.086,0.214
105,2,"SW3",4,120,37,0.837,2.811,27315.604,23.286,10.922,0,0,3,12,101,51.558,35,9.000,27,20,0.239,0.150
105,2,"SW3",5,53,53,3.274,2.593,35702.542,34.333,12.885,0,8,0,7,105,52.660,16,3.019,9,14,0.357,0.314
106,0,"SW1",1,284,0,35.811,24.361,927898.207,84.030,30.282,0,0,7,0,106,104.236,0,0.000,117,0,0.129,0.000
106,1,"SW2",1,232,0,26.019,20.725,830257.782,87.088,31.629,0,0,3,0,106,104.435,0,0.000,141,0,0.094,0.000
106,2,"SW3",1,2,60,0.292,0.059,844.605,32.746,21.000,0,0,0,46,99,95.000,16,4.083,2,60,0.000,0.000
106,2,"SW3",2,30,40,0.949,0.840,4792.226,18.340,11.936,0,12,2,5,86,49.867,34,7.150,9,21,0.164,0.147
106,2,"SW3",3,53,45,1.552,0.777,2263.204,10.421,9.896,0,4,4,7,95,43.981,22,7.444,48,18,0.045,0.117
106,2,"SW3",4,116,46,0.866,2.831,28327.332,24.329,11.154,0,15,4,6,102,53.009,36,7.587,28,19,0.220,0.208
106,2,"SW3",5,51,56,3.271,2.608,36536.638,35.697,12.880,1,9,3,5,106,53.431,16,3.071,5,13,0.347,0.299
107,0,"SW1",1,277,0,35.401,23.886,913946.067,84.415,30.285,0,0,7,0,107,105.245,0,0.000,161,0,0.100,0.000
107,1,"SW2",1,232,0,26.902,20.949,846736.414,87.903,31.629,0,0,0,0,107,105.435,0,0.000,15,0,0.227,0.000
107,2,"SW3",1,2,8,0.290,0.059,844.605,32.746,21.000,0,0,0,52,100,96.000,4,3.500,2,8,0.000,0.000
107,2,"SW3",2,29,25,0.959,0.843,5007.161,19.107,12.037,1,6,2,20,87,50.034,17,3.800,8,7,0.246,0.220
107,2,"SW3",3,50,45,1.512,0.748,2209.139,10.562,9.946,0,11,3,11,96,45.020,23,7.311,39,3,0.068,0.219
107,2,"SW3",4,114,38,0.875,2.872,29534.192,25.175,11.364,0,6,2,14,103,54.263,24,5.421,23,10,0.242,0.214
107,2,"SW3",5,51,53,3.337,2.672,37640.536,36.479,12.984,0,6,0,9,107,54.431,17,3.679,5,10,0.366,0.333
108,0,"SW1",1,275,0,35.636,23.840,916232.193,84.805,30.286,0,0,2,0,108,106.247,0,0.000,133,0,0.115,0.000
108,1,"SW2",1,230,0,27.451,20.958,853312.214,88.606,31.634,0,0,2,0,108,106.448,0,0.000,68,0,0.160,0.000
108,2,"SW3",1,2,70,0.302,0.060,887.146,33.510,21.112,0,66,0,4,101,97.000,5,1.357,0,0,0.305,0.430
108,2,"SW3",2,28,42,1.011,0.865,5363.591,20.364,12.563,0,18,1,1,88,51.250,15,2.857,5,9,0.316,0.331
108,2,"SW3",3,44,63,1.658,0.693,2113.595,10.917,10.096,0,21,6,3,97,45.932,24,5.873,22,3,0.113,0.388
108,2,"SW3",4,113,49,0.892,2.882,30017.448,25.518,11.461,0,12,1,1,104,55.035,25,4.857,13,11,0.315,0.297
108,2,"SW3",5,51,54,3.467,2.754,39187.510,37.486,13.184,0,5,0,4,108,55.431,16,4.148,3,8,0.464,0.442
109,0,"SW1",1,267,0,35.203,23.319,901533.576,85.356,30.289,0,0,8,0,109,107.258,0,0.000,118,0,0.123,0.000
109,1,"SW2",1,228,0,27.942,20.991,861847.369,89.404,31.635,0,0,2,0,109,107.447,0,0.000,33,0,0.194,0.000
109,2,"SW3",1,2,77,0.294,0.061,920.662,34.046,21.276,0,9,0,2,102,98.000,6,2.208,0,36,0.211,0.143
109,2,"SW3",2,28,40,0.997,0.887,5690.833,20.947,12.802,0,4,0,6,89,52.250,16,3.550,6,19,0.266,0.172
109,2,"SW3",3,38,68,1.642,0.626,1978.693,11.218,10.327,0,8,6,3,98,47.053,25,6.147,28,20,0.074,0.245
109,2,"SW3",4,108,44,0.879,2.881,31168.331,26.776,11.856,0,3,5,8,105,56.407,26,5.864,17,13,0.294,0.225
109,2,"SW3",5,49,51,3.410,2.750,39777.002,38.814,13.404,0,6,2,9,109,56.551,17,4.784,6,7,0.430,0.392
110,0,"SW1",1,262,0,35.115,23.015,894245.470,85.786,30.291,0,0,5,0,110,108.244,0,0.000,99,0,0.137,0.000
110,1,"SW2",1,227,0,28.607,21.085,872304.567,90.095,31.635,0,0,1,0,110,108.449,0,0.000,48,0,0.192,0.000
110,2,"SW3",1,2,98,0.306,0.063,957.839,34.699,21.315,0,22,0,1,103,99.000,7,2.684,0,35,0.256,0.188
110,2,"SW3",2,26,49,0.990,0.870,5923.432,22.207,12.977,0,13,2,4,90,53.154,17,3.633,4,20,0.299,0.208
110,2,"SW3",3,34,69,1.573,0.578,1876.403,11.443,10.547,0,6,4,5,99,48.206,26,6.884,26,19,0.070,0.238
110,2,"SW3",4,107,50,0.914,2.928,32661.762,27.538,11.979,0,10,1,4,106,57.477,27,5.680,18,12,0.293,0.256
110,2,"SW3",5,48,58,3.493,2.798,40969.649,40.148,13.592,0,8,1,1,110,57.521,18,5.155,6,11,0.436,0.348
111,0,"SW1",1,259,0,35.240,22.887,893787.185,86.231,30.292,0,0,3,0,111,109.239,0,0.000,98,0,0.127,0.000
111,1,"SW2",1,226,0,29.274,21.203,884006.227,90.885,31.638,0,0,1,0,111,109.456,0,0.000,65,0,0.171,0.000
111,2,"SW3",1,2,66,0.294,0.063,958.178,34.699,21.325,0,0,0,32,104,100.000,8,3.530,2,66,0.000,0.000
111,2,"SW3",2,26,39,1.011,0.889,6239.372,22.746,13.225,0,8,0,18,91,54.154,18,4.308,5,16,0.239,0.162
111,2,"SW3",3,31,56,1.405,0.552,1841.426,11.810,10.793,0,4,3,17,100,49.548,27,8.464,24,12,0.063,0.217
111,2,"SW3",4,106,54,0.995,2.980,34630.349,28.352,12.336,0,13,1,9,107,58.481,28,5.759,22,11,0.273,0.260
111,2,"SW3",5,48,57,3.613,2.866,42593.587,41.014,13.789,0,6,0,7,111,58.521,19,5.649,5,16,0.399,0.256
112,0,"SW1",1,252,0,34.977,22.465,883206.647,86.897,30.293,0,0,7,0,112,110.258,0,0.000,131,0,0.107,0.000
112,1,"SW2",1,221,0,29.541,20.985,883302.904,91.848,31.642,0,0,5,0,112,110.471,0,0.000,61,0,0.179,0.000
112,2,"SW3",1,2,76,0.299,0.063,975.358,34.941,21.606,0,15,0,5,105,101.000,9,3.882,1,51,0.093,0.072
112,2,"SW3",2,25,49,0.990,0.891,6572.593,23.797,13.563,0,14,1,4,92,54.920,19,4.184,3,14,0.296,0.228
112,2,"SW3",3,28,61,1.299,0.509,1743.855,11.899,10.624,1,8,4,2,101,49.714,28,8.328,20,14,0.100,0.211
112,2,"SW3",4,105,65,0.915,3.018,36195.892,29.058,12.504,0,15,1,4,108,59.552,29,5.231,23,19,0.268,0.228
112,2,"SW3",5,48,56,3.596,2.928,44217.278,41.819,14.192,0,7,0,8,112,59.521,10,5.857,5,16,0.372,0.247
113,0,"SW1",1,249,0,35.343,22.385,886052.994,87.534,30.299,0,0,3,0,113,111.257,0,0.000,82,0,0.139,0.000
113,1,"SW2",1,219,0,29.959,20.959,888310.216,92.476,31.645,0,0,2,0,113,111.475,0,0.000,67,0,0.163,0.000
113,2,"SW3",1,2,69,0.294,0.064,1014.736,35.616,21.606,0,17,0,24,106,102.000,10,4.029,0,10,0.262,0.215
113,2,"SW3",2,24,43,1.031,0.902,6973.842,25.169,13.948,0,2,1,8,93,55.917,20,5.209,1,17,0.343,0.163
113,2,"SW3",3,29,54,1.399,0.496,1705.264,11.262,9.893,3,7,2,11,102,47.828,29,7.796,18,11,0.182,0.278
113,2,"SW3",4,105,63,0.930,3.079,38184.938,29.705,12.705,0,8,0,10,109,60.552,30,5.508,19,24,0.297,0.199
113,2,"SW3",5,47,50,3.576,2.977,45765.797,43.248,14.523,0,4,1,10,113,60.681,11,6.500,4,13,0.440,0.251
114,0,"SW1",1,244,0,35.379,22.153,883876.025,88.290,30.301,0,0,5,0,114,112.279,0,0.000,72,0,0.144,0.000
114,1,"SW2",1,217,0,30.726,20.971,896268.060,93.260,31.664,0,0,2,0,114,112.488,0,0.000,61,0,0.176,0.000
114,2,"SW3",1,2,98,0.300,0.066,1051.952,36.242,21.606,0,29,0,0,107,103.000,11,3.837,0,28,0.239,0.188
114,2,"SW3",2,24,42,1.064,0.924,7359.485,25.835,14.213,0,4,0,5,94,56.917,21,5.762,3,21,0.287,0.151
114,2,"SW3",3,29,54,1.357,0.476,1642.513,10.841,9.758,2,6,2,4,103,46.655,30,7.815,21,15,0.143,0.236
114,2,"SW3",4,105,57,0.906,3.131,39818.960,30.278,12.711,2,8,2,12,110,60.952,31,6.123,22,20,0.297,0.181
114,2,"SW3",5,46,52,3.572,3.035,47268.915,44.890,14.852,0,6,1,4,114,62.109,12,6.635,4,12,0.430,0.244
115,0,"SW1",1,242,0,35.690,22.115,887272.814,88.794,30.302,0,0,2,0,115,113.269,0,0.000,71,0,0.143,0.000
115,1,"SW2",1,214,0,30.911,20.905,900814.252,94.143,31.666,0,0,3,0,115,113.500,0,0.000,87,0,0.145,0.000
115,2,"SW3",1,2,105,0.297,0.067,1085.520,36.762,21.668,0,23,0,16,108,104.000,12,3.914,0,51,0.197,0.134
115,2,"SW3",2,24,41,1.170,0.947,7793.934,26.550,14.601,0,11,0,12,95,57.917,22,6.024,3,15,0.307,0.207
115,2,"SW3",3,26,54,1.288,0.442,1565.527,11.058,10.082,0,8,3,8,104,47.115,31,8.296,17,14,0.104,0.217
115,2,"SW3",4,105,51,1.000,3.193,41785.352,30.932,12.895,0,6,0,12,111,61.952,32,7.098,22,20,0.295,0.178
115,2,"SW3",5,45,46,3.635,3.096,48788.454,46.646,15.115,0,3,1,9,115,63.311,13,7.761,3,15,0.449,0.209
116,0,"SW1",1,239,0,35.986,22.008,888760.785,89.382,30.307,0,0,3,0,116,114.264,0,0.000,57,0,0.158,0.000
116,1,"SW2",1,212,0,31.224,20.864,904494.363,94.758,31.668,0,0,2,0,116,114.509,0,0.000,104,0,0.121,0.000
116,2,"SW3",1,2,90,0.293,0.067,1085.520,36.762,21.668,0,0,0,15,109,105.000,13,5.100,2,90,0.000,0.000
116,2,"SW3",2,23,37,1.117,0.955,8084.771,28.016,15.066,0,4,1,8,96,59.217,15,5.622,3,24,0.220,0.100
116,2,"SW3",3,20,48,1.227,0.354,1315.942,11.204,9.967,0,1,6,7,105,46.900,32,9.812,14,25,0.068,0.096
116,2,"SW3",4,101,48,0.946,3.198,43267.109,32.307,13.205,0,6,4,9,112,63.297,33,7.083,22,25,0.239,0.134
116,2,"SW3",5,45,43,3.638,3.154,50135.250,47.415,15.278,0,1,0,4,116,64.311,14,8.628,3,23,0.356,0.137
117,0,"SW1",1,237,0,36.312,21.995,893597.998,89.995,30.308,0,0,2,0,117,115.266,0,0.000,72,0,0.146,0.000
117,1,"SW2",1,207,0,31.122,20.518,894824.288,95.346,31.670,0,0,5,0,117,115.498,0,0.000,89,0,0.140,0.000
117,2,"SW3",1,2,52,0.286,0.067,1085.520,36.762,21.668,0,0,0,38,110,106.000,14,6.327,2,52,0.000,0.000
117,2,"SW3",2,23,33,1.155,0.970,8355.608,28.470,15.213,0,3,0,7,97,60.217,16,6.212,3,22,0.191,0.092
117,2,"SW3",3,17,41,1.059,0.296,1124.725,10.950,9.675,0,2,3,9,106,46.706,33,11.195,11,23,0.068,0.095
117,2,"SW3",4,99,43,0.985,3.215,44658.952,33.213,13.290,1,7,3,11,113,64.061,34,7.256,20,22,0.243,0.137
117,2,"SW3",5,45,37,3.625,3.210,51318.262,48.161,15.310,0,6,0,12,117,65.311,14,7.865,3,13,0.342,0.190
118,0,"SW1",1,235,0,36.748,21.994,899737.221,90.659,30.310,0,0,2,0,118,116.277,0,0.000,67,0,0.150,0.000
118,1,"SW2",1,198,0,30.564,19.862,873828.677,96.352,31.675,0,0,9,0,118,116.551,0,0.000,158,0,0.069,0.000
118,2,"SW3",1,2,0,0.278,0.067,1085.520,36.762,21.668,0,0,0,52,111,107.000,0,0.000,2,0,0.000,0.000
118,2,"SW3",2,23,27,1.280,0.991,8801.533,29.157,15.564,0,9,0,15,98,61.217,15,4.926,2,5,0.287,0.233
118,2,"SW3",3,16,28,0.998,0.276,1067.127,10.762,9.096,1,3,2,15,107,46.125,28,11.071,8,7,0.147,0.169
118,2,"SW3",4,95,36,0.994,3.154,45441.411,34.060,13.260,1,5,5,11,114,64.884,29,7.111,11,16,0.283,0.152
118,2,"SW3",5,44,32,3.698,3.264,52728.423,49.926,15.578,0,5,1,10,118,66.568,15,7.938,2,9,0.384,0.229
119,0,"SW1",1,234,0,37.216,22.056,907686.982,91.220,30.310,0,0,1,0,119,117.274,0,0.000,86,0,0.137,0.000
119,1,"SW2",1,194,0,30.501,19.591,866872.025,96.915,31.678,0,0,4,0,119,117.557,0,0.000,106,0,0.107,0.000
119,2,"SW3",1,2,25,0.272,0.068,1110.122,37.166,21.668,0,25,0,0,112,108.000,1,1.000,0,0,0.152,0.200
119,2,"SW3",2,23,32,1.308,1.014,9252.987,29.889,15.668,0,8,0,3,99,62.217,16,4.875,2,10,0.305,0.211
119,2,"SW3",3,15,25,1.136,0.260,1026.634,10.770,9.299,0,2,1,5,108,46.533,16,10.240,7,4,0.128,0.249
119,2,"SW3",4,96,38,0.984,3.213,47514.838,34.393,13.360,1,10,0,7,115,65.365,30,6.763,12,10,0.300,0.223
119,2,"SW3",5,44,37,3.861,3.330,54549.258,50.834,15.829,0,8,0,3,119,67.568,16,7.351,2,10,0.419,0.293
120,0,"SW1",1,231,0,37.426,21.934,908421.838,91.805,30.312,0,0,3,0,120,118.281,0,0.000,83,0,0.139,0.000
120,1,"SW2",1,193,0,33.722,19.630,876979.720,97.519,31.912,0,0,1,0,120,118.549,0,0.000,61,0,0.153,0.000
120,2,"SW3",1,2,24,0.261,0.068,1110.122,37.166,21.668,0,0,0,1,113,109.000,2,2.000,2,24,0.000,0.000
120,2,"SW3",2,23,31,1.312,1.029,9567.798,30.363,15.882,0,2,0,3,100,63.217,17,5.774,3,17,0.194,0.107
120,2,"SW3",3,15,25,1.044,0.262,1048.707,10.831,9.433,0,1,0,1,109,47.533,17,11.120,12,9,0.054,0.124
120,2,"SW3",4,94,33,0.931,3.232,49018.660,35.403,13.594,0,2,2,7,116,66.298,31,8.212,18,15,0.231,0.129
120,2,"SW3",5,44,32,3.759,3.356,55722.283,51.094,15.743,1,2,1,6,120,67.364,17,8.031,2,9,0.346,0.193
121,0,"SW1",1,230,0,37.902,21.978,915238.654,92.312,30.314,0,0,1,0,121,119.287,0,0.000,87,0,0.133,0.000
121,1,"SW2",1,190,0,31.138,19.510,878226.432,98.336,31.924,0,0,3,0,121,119.547,0,0.000,63,0,0.150,0.000
121,2,"SW3",1,0,24,0.000,0.000,0.000,0.000,0.000,0,0,2,0,0,0.000,3,3.000,0,24,0.000,0.000
121,2,"SW3",2,23,23,1.282,1.029,9571.399,30.363,15.924,0,0,0,8,101,64.217,18,7.087,23,23,0.000,0.000
121,2,"SW3",3,13,20,0.812,0.203,810.842,9.900,8.817,0,0,2,5,110,46.615,18,13.700,13,20,0.000,0.000
121,2,"SW3",4,91,27,0.914,3.222,49862.367,36.541,13.744,0,0,3,6,117,67.319,32,9.963,21,20,0.159,0.077
121,2,"SW3",5,44,30,3.727,3.396,56666.949,51.634,15.816,0,3,0,5,121,68.364,18,8.600,2,16,0.252,0.139
