year_idx,plot_id,species_id,seeds_local,seeds_external,seeds_total,seeds_mean_per_cell,p_seed_mean,p_env_mean,p_est_mean,n_new_saplings,limiting_factor
249,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
249,0,4,323.4904,794.2015,2232.9176,2.4810,0.0248,0.0000,0.0000,0,"Winter(0.000)"
249,0,5,10.8118,863.5212,1748.6060,1.9429,0.0194,0.0000,0.0000,0,"Light(0.000)"
249,0,-1,527760740.8516,30358.9685,1054946648.7179,1172162.9430,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
249,1,1,301586028.3560,12612.9542,603191502.2252,670212.7803,1.0000,0.0007,0.0007,1,"Light(0.000)"
249,1,2,5978.6751,202.4718,13181.2676,14.6459,0.1465,0.0001,0.0000,0,"Light(0.000)"
249,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0002,0.0000,0,"Light(0.000)"
249,1,4,1913.9938,182.8343,4179.0633,4.6434,0.0464,0.0001,0.0000,0,"Light(0.000)"
249,1,5,10.8118,35.2740,92.1115,0.1023,0.0010,0.0002,0.0000,0,"Light(0.000)"
249,1,-1,301593931.8367,13038.5741,603208964.7475,670232.1831,0.0000,0.0000,0.0000,1,"PLOT_TOTAL"
249,2,1,9937.7302,4162.0205,28198.7380,31.3319,0.3133,0.0000,0.0000,0,"Drought(0.000)"
249,2,2,192502676.2756,64.3325,385650633.2424,428500.7036,1.0000,0.0032,0.0032,3,"Light(0.000)"
249,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0063,0.0000,0,"Light(0.000)"
249,2,4,33074624.0355,67.3455,66115576.5733,73461.7517,1.0000,0.0042,0.0042,5,"Light(0.000)"
249,2,5,8857537.1382,35.2740,17610601.3849,19567.3349,1.0000,0.0034,0.0034,4,"Light(0.000)"
249,2,-1,234444775.1794,4334.0124,469405020.0184,521561.1334,0.0000,0.0000,0.0000,12,"PLOT_TOTAL"
250,0,1,528252678.9647,28131.1064,1056069121.5014,1173410.1350,1.0000,0.0000,0.0000,0,"Light(0.000)"
250,0,2,225.9634,480.4723,1413.1336,1.5701,0.0157,0.0000,0.0000,0,"Light(0.000)"
250,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
250,0,4,320.1568,794.2015,2232.0504,2.4801,0.0248,0.0000,0.0000,0,"Light(0.000)"
250,0,5,10.6727,863.5212,1748.5269,1.9428,0.0194,0.0000,0.0000,0,"Light(0.000)"
250,0,-1,528253235.7577,30358.9685,1056074694.5462,1173416.3273,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
250,1,1,301592130.5632,12612.9542,603203384.8277,670225.9831,1.0000,0.0011,0.0011,2,"Light(0.000)"
250,1,2,5971.7488,202.4718,12355.3674,13.7282,0.1373,0.0002,0.0000,0,"Light(0.000)"
250,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0002,0.0000,0,"Light(0.000)"
250,1,4,1894.2700,182.8343,4173.9324,4.6377,0.0464,0.0003,0.0000,0,"Light(0.000)"
250,1,5,10.6727,35.2740,92.0324,0.1023,0.0010,0.0002,0.0000,0,"Light(0.000)"
250,1,-1,301600007.2547,13038.5741,603220016.2396,670244.4625,0.0000,0.0000,0.0000,2,"PLOT_TOTAL"
250,2,1,9938.5014,4162.0205,28200.2727,31.3336,0.3133,0.0000,0.0000,0,"Drought(0.000)"
250,2,2,192711075.2580,64.3325,385213880.1985,428015.4224,1.0000,0.0076,0.0076,11,"Light(0.000)"
250,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0102,0.0000,0,"Light(0.000)"
250,2,4,33247629.0322,67.3455,66322387.7588,73691.5420,1.0000,0.0091,0.0091,6,"Light(0.000)"
250,2,5,8891539.1050,35.2740,17749146.7911,19721.2742,1.0000,0.0052,0.0052,2,"Light(0.000)"
250,2,-1,234860181.8967,4334.0124,469313625.1008,521459.5834,0.0000,0.0000,0.0000,19,"PLOT_TOTAL"
251,0,1,528733974.6208,28131.1064,1057042915.7984,1174492.1287,1.0000,0.0000,0.0000,0,"Light(0.000)"
251,0,2,225.2135,480.4723,1412.1216,1.5690,0.0157,0.0000,0.0000,0,"Light(0.000)"
251,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
251,0,4,326.8627,794.2015,2235.4226,2.4838,0.0248,0.0000,0.0000,0,"Light(0.000)"
251,0,5,8.8729,863.5212,1746.5881,1.9407,0.0194,0.0000,0.0000,0,"Light(0.000)"
251,0,-1,528734535.5700,30358.9685,1057048489.2646,1174498.3214,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
251,1,1,301599367.3812,12612.9543,603216723.8529,670240.8043,1.0000,0.0007,0.0007,1,"Light(0.000)"
251,1,2,5951.9310,202.4718,12328.6234,13.6985,0.1370,0.0001,0.0000,0,"Light(0.000)"
251,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0002,0.0000,0,"Light(0.000)"
251,1,4,1933.9464,182.8343,4193.8849,4.6599,0.0466,0.0002,0.0000,0,"Light(0.000)"
251,1,5,8.8729,35.2740,90.0935,0.1001,0.0010,0.0002,0.0000,0,"Light(0.000)"
251,1,-1,301607262.1315,13038.5741,603233346.5344,670259.2739,0.0000,0.0000,0.0000,1,"PLOT_TOTAL"
251,2,1,9943.3627,4162.0205,28205.9052,31.3399,0.3134,0.0258,0.0081,5,"Light(0.056)"
251,2,2,191976029.8679,64.3325,384687233.7908,427430.2598,1.0000,0.0119,0.0119,11,"Light(0.000)"
251,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0220,0.0000,0,"Light(0.000)"
251,2,4,33575573.3924,67.3455,66823337.1157,74248.1524,1.0000,0.0126,0.0126,23,"Light(0.000)"
251,2,5,7282724.5034,35.2740,16174334.1563,17971.4824,1.0000,0.0155,0.0155,12,"Light(0.000)"
251,2,-1,232844271.1264,4334.0123,467713121.0478,519681.2456,0.0000,0.0000,0.0000,51,"PLOT_TOTAL"
252,0,1,528384854.8272,28131.1065,1057175091.6610,1174638.9907,1.0000,0.0000,0.0000,0,"Light(0.000)"
252,0,2,225.3447,480.4723,1411.5029,1.5683,0.0157,0.0000,0.0000,0,"Light(0.000)"
252,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
252,0,4,332.3630,794.2015,2247.6288,2.4974,0.0250,0.0000,0.0000,0,"Light(0.000)"
252,0,5,9.0390,863.5212,1744.9543,1.9388,0.0194,0.0000,0.0000,0,"Light(0.000)"
252,0,-1,528385421.5739,30358.9685,1057180675.0809,1174645.1945,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
252,1,1,301608275.4040,12612.9542,603232868.6937,670258.7430,1.0000,0.0002,0.0002,0,"Light(0.000)"
252,1,2,5955.3967,202.4718,12312.2713,13.6803,0.1368,0.0000,0.0000,0,"Light(0.000)"
252,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0001,0.0000,0,"Light(0.000)"
252,1,4,1966.4900,182.8343,4266.1050,4.7401,0.0474,0.0000,0.0000,0,"Light(0.000)"
252,1,5,9.0390,35.2740,88.4598,0.0983,0.0010,0.0001,0.0000,0,"Light(0.000)"
252,1,-1,301616206.3297,13038.5741,603249545.6095,670277.2729,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
252,2,1,9938.5529,4162.0205,28205.9567,31.3400,0.3134,0.0443,0.0139,15,"Light(0.054)"
252,2,2,192071565.6029,64.3325,384047724.1357,426719.6935,1.0000,0.0139,0.0139,9,"Light(0.000)"
252,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0197,0.0000,0,"Light(0.000)"
252,2,4,33926039.0568,67.3455,67501747.1403,75001.9413,1.0000,0.0133,0.0133,9,"Light(0.000)"
252,2,5,7375245.9359,35.2740,14658040.9872,16286.7122,1.0000,0.0129,0.0129,12,"Light(0.000)"
252,2,-1,233382789.1485,4334.0123,466235728.2996,518039.6981,0.0000,0.0000,0.0000,45,"PLOT_TOTAL"
253,0,1,528384855.5486,28131.1064,1056825972.5887,1174251.0807,1.0000,0.0000,0.0000,0,"Light(0.000)"
253,0,2,225.8194,480.4723,1412.1087,1.5690,0.0157,0.0000,0.0000,0,"Light(0.000)"
253,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
253,0,4,335.0526,794.2015,2255.8187,2.5065,0.0251,0.0000,0.0000,0,"Light(0.000)"
253,0,5,8.9629,863.5212,1745.0443,1.9389,0.0194,0.0000,0.0000,0,"Light(0.000)"
253,0,-1,528385425.3836,30358.9685,1056831564.8944,1174257.2943,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
253,1,1,301613793.7331,12612.9542,603247295.0456,670274.7723,1.0000,0.0002,0.0002,0,"Light(0.000)"
253,1,2,5967.9416,202.4718,12328.2818,13.6981,0.1370,0.0001,0.0000,0,"Light(0.000)"
253,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0001,0.0000,0,"Light(0.000)"
253,1,4,1982.4039,182.8343,4314.5624,4.7940,0.0479,0.0001,0.0000,0,"Light(0.000)"
253,1,5,8.9629,35.2740,88.5498,0.0984,0.0010,0.0001,0.0000,0,"Light(0.000)"
253,1,-1,301621753.0414,13038.5741,603264036.5193,670293.3739,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
253,2,1,9669.3516,4162.0205,27931.9456,31.0355,0.3104,0.0000,0.0000,0,"Drought(0.000)"
253,2,2,192544144.0345,64.3325,384615838.3023,427350.9314,1.0000,0.0053,0.0053,1,"Light(0.000)"
253,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0104,0.0000,0,"Light(0.000)"
253,2,4,34369328.8513,67.3455,68295502.5992,75883.8918,1.0000,0.0055,0.0055,5,"Light(0.000)"
253,2,5,7387921.2242,35.2740,14763237.7080,16403.5975,1.0000,0.0080,0.0080,12,"Light(0.000)"
253,2,-1,234311063.4616,4334.0123,467702520.6348,519669.4674,0.0000,0.0000,0.0000,18,"PLOT_TOTAL"
254,0,1,528925314.1448,28131.1064,1057366431.9063,1174851.5910,1.0000,0.0000,0.0000,0,"Light(0.000)"
254,0,2,226.4188,480.4723,1413.1828,1.5702,0.0157,0.0000,0.0000,0,"Light(0.000)"
254,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
254,0,4,337.6362,794.2015,2261.0920,2.5123,0.0251,0.0000,0.0000,0,"Light(0.000)"
254,0,5,8.9227,863.5212,1744.9281,1.9388,0.0194,0.0000,0.0000,0,"Light(0.000)"
254,0,-1,528925887.1225,30358.9685,1057372030.4431,1174857.8116,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
254,1,1,292883095.6384,12612.9542,594522115.2800,660580.1281,1.0000,0.0012,0.0012,4,"Light(0.000)"
254,1,2,5983.7837,202.4718,12356.6689,13.7296,0.1373,0.0004,0.0001,0,"Light(0.000)"
254,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0006,0.0000,0,"Light(0.000)"
254,1,4,1997.6902,182.8343,4345.7626,4.8286,0.0483,0.0004,0.0000,0,"Light(0.000)"
254,1,5,8.9227,35.2740,88.4335,0.0983,0.0010,0.0006,0.0000,0,"Light(0.000)"
254,1,-1,292891086.0351,13038.5741,594538916.2247,660598.7958,0.0000,0.0000,0.0000,4,"PLOT_TOTAL"
254,2,1,9693.0008,4162.0205,27686.3935,30.7627,0.3076,0.0110,0.0034,6,"Light(0.053)"
254,2,2,193262402.9450,64.3324,385806675.6444,428674.0840,1.0000,0.0057,0.0057,6,"Light(0.000)"
254,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0112,0.0000,0,"Light(0.000)"
254,2,4,35029399.4448,67.3455,69398862.9872,77109.8478,1.0000,0.0058,0.0058,5,"Light(0.000)"
254,2,5,7378026.4191,35.2740,14766018.1912,16406.6869,1.0000,0.0067,0.0067,6,"Light(0.000)"
254,2,-1,235679521.8098,4334.0123,469999253.2961,522221.3926,0.0000,0.0000,0.0000,23,"PLOT_TOTAL"
255,0,1,521460413.0542,28131.1064,1050441989.4118,1167157.7660,1.0000,0.0000,0.0000,0,"Light(0.000)"
255,0,2,227.3887,480.4723,1414.7522,1.5719,0.0157,0.0000,0.0000,0,"Light(0.000)"
255,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
255,0,4,346.8594,794.2015,2272.8987,2.5254,0.0253,0.0000,0.0000,0,"Light(0.000)"
255,0,5,9.0342,863.5212,1744.9994,1.9389,0.0194,0.0000,0.0000,0,"Light(0.000)"
255,0,-1,521460996.3366,30358.9685,1050447601.3961,1167164.0016,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
255,1,1,292730584.8485,12612.9542,585638906.3954,650709.8960,1.0000,0.0005,0.0005,0,"Light(0.000)"
255,1,2,6009.4171,202.4718,12398.1444,13.7757,0.1378,0.0002,0.0000,0,"Light(0.000)"
255,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0004,0.0000,0,"Light(0.000)"
255,1,4,2052.2608,182.8343,4415.6196,4.9062,0.0491,0.0003,0.0000,0,"Light(0.000)"
255,1,5,9.0342,35.2740,88.5049,0.0983,0.0010,0.0005,0.0000,0,"Light(0.000)"
255,1,-1,292738655.5606,13038.5741,585655818.7439,650728.6875,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
255,2,1,9656.6662,4162.0205,27673.7080,30.7486,0.3075,0.0330,0.0102,8,"Light(0.050)"
255,2,2,193916613.0186,64.3325,387179144.6285,430199.0496,1.0000,0.0083,0.0083,5,"Light(0.000)"
255,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0144,0.0000,0,"Light(0.000)"
255,2,4,35549751.5878,67.3455,70579285.7238,78421.4286,1.0000,0.0083,0.0083,6,"Light(0.000)"
255,2,5,7426183.8808,35.2740,14804280.8478,16449.2009,1.0000,0.0073,0.0073,2,"Light(0.000)"
255,2,-1,236902205.1534,4334.0123,472590394.9879,525100.4389,0.0000,0.0000,0.0000,21,"PLOT_TOTAL"
256,0,1,521948613.1146,28131.1064,1043465288.3817,1159405.8760,1.0000,0.0000,0.0000,0,"Light(0.000)"
256,0,2,228.2301,480.4723,1416.5636,1.5740,0.0157,0.0000,0.0000,0,"Winter(0.000)"
256,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
256,0,4,348.5006,794.2015,2283.7631,2.5375,0.0254,0.0000,0.0000,0,"Winter(0.000)"
256,0,5,9.0131,863.5212,1745.0898,1.9390,0.0194,0.0000,0.0000,0,"Light(0.000)"
256,0,-1,521949198.8584,30358.9685,1043470913.1320,1159412.1257,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
256,1,1,292736649.9590,12612.9543,585492460.7159,650547.1786,1.0000,0.0000,0.0000,0,"Drought(0.000)"
256,1,2,6031.6532,202.4718,12446.0139,13.8289,0.1383,0.0002,0.0000,0,"Light(0.000)"
256,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0004,0.0000,0,"Light(0.000)"
256,1,4,2061.9712,182.8343,4479.9006,4.9777,0.0498,0.0003,0.0000,0,"Light(0.000)"
256,1,5,9.0131,35.2740,88.5952,0.0984,0.0010,0.0004,0.0000,0,"Light(0.000)"
256,1,-1,292744752.5965,13038.5741,585509485.3054,650566.0948,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
256,2,1,9659.7306,4162.0205,27640.4378,30.7116,0.3071,0.0366,0.0112,8,"Light(0.049)"
256,2,2,194564047.7100,64.3325,388480789.3935,431645.3215,1.0000,0.0113,0.0113,11,"Light(0.000)"
256,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0165,0.0000,0,"Light(0.000)"
256,2,4,35722046.5091,67.3455,71271932.7880,79191.0364,1.0000,0.0106,0.0106,8,"Light(0.000)"
256,2,5,7464060.6629,35.2740,14890315.0916,16544.7945,1.0000,0.0070,0.0070,10,"Light(0.000)"
256,2,-1,237759814.6126,4334.0123,474670687.7907,527411.8753,0.0000,0.0000,0.0000,37,"PLOT_TOTAL"
257,0,1,522400053.4547,28131.1064,1044404928.7822,1160449.9209,1.0000,0.0000,0.0000,0,"Light(0.000)"
257,0,2,229.1817,480.4723,1418.3565,1.5760,0.0158,0.0000,0.0000,0,"Light(0.000)"
257,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
257,0,4,354.6591,794.2015,2291.5627,2.5462,0.0255,0.0000,0.0000,0,"Light(0.000)"
257,0,5,9.6857,863.5212,1745.7412,1.9397,0.0194,0.0000,0.0000,0,"Light(0.000)"
257,0,-1,522400646.9812,30358.9685,1044410563.7766,1160456.1820,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
257,1,1,292725291.8712,12612.9543,585487167.7387,650541.2975,1.0000,0.0002,0.0002,0,"Light(0.000)"
257,1,2,6056.8021,202.4718,12493.3989,13.8816,0.1388,0.0001,0.0000,0,"Light(0.000)"
257,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0003,0.0000,0,"Light(0.000)"
257,1,4,2098.4091,182.8343,4526.0489,5.0289,0.0503,0.0001,0.0000,0,"Light(0.000)"
257,1,5,9.6857,35.2740,89.2467,0.0992,0.0010,0.0005,0.0000,0,"Light(0.000)"
257,1,-1,292733456.7681,13038.5741,585504286.5129,650560.3183,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
257,2,1,9657.5288,4162.0205,27641.3005,30.7126,0.3071,0.0362,0.0111,14,"Light(0.046)"
257,2,2,195398893.5040,64.3325,389963069.8789,433292.2999,1.0000,0.0078,0.0078,3,"Light(0.000)"
257,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0129,0.0000,0,"Light(0.000)"
257,2,4,35735860.4213,67.3455,71458041.6214,79397.8240,1.0000,0.0078,0.0078,9,"Light(0.000)"
257,2,5,7536918.6131,35.2740,15001049.8239,16667.8331,1.0000,0.0059,0.0059,3,"Light(0.000)"
257,2,-1,238681330.0671,4334.0124,476449812.7044,529388.6808,0.0000,0.0000,0.0000,29,"PLOT_TOTAL"
258,0,1,522886080.9390,28131.1064,1045342396.6066,1161491.5518,1.0000,0.0000,0.0000,0,"Light(0.000)"
258,0,2,230.0612,480.4723,1420.1876,1.5780,0.0158,0.0000,0.0000,0,"Light(0.000)"
258,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
258,0,4,353.5897,794.2015,2296.6518,2.5518,0.0255,0.0000,0.0000,0,"Light(0.000)"
258,0,5,9.2578,863.5212,1745.9859,1.9400,0.0194,0.0000,0.0000,0,"Light(0.000)"
258,0,-1,522886673.8476,30358.9685,1045348038.7658,1161497.8209,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
258,1,1,292729469.9133,12612.9542,585479987.6931,650533.3197,1.0000,0.0000,0.0000,0,"Drought(0.000)"
258,1,2,6080.0439,202.4718,12541.7895,13.9353,0.1394,0.0000,0.0000,0,"Light(0.000)"
258,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0002,0.0000,0,"Light(0.000)"
258,1,4,2092.0817,182.8343,4556.1594,5.0624,0.0506,0.0000,0.0000,0,"Light(0.000)"
258,1,5,9.2578,35.2740,89.4914,0.0994,0.0010,0.0005,0.0000,0,"Light(0.000)"
258,1,-1,292737651.2967,13038.5741,585497185.2131,650552.4280,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
258,2,1,9387.6863,4162.0205,27369.2562,30.4103,0.3041,0.0434,0.0132,13,"Light(0.011)"
258,2,2,196036305.3603,64.3325,391435327.5292,434928.1417,1.0000,0.0085,0.0085,9,"Light(0.000)"
258,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0124,0.0000,0,"Light(0.000)"
258,2,4,35903766.3535,67.3455,71639761.4659,79599.7350,1.0000,0.0087,0.0087,11,"Light(0.000)"
258,2,5,7526493.3874,35.2739,15063482.5484,16737.2028,1.0000,0.0057,0.0057,9,"Light(0.000)"
258,2,-1,239475952.7876,4334.0123,478165950.8794,531295.5010,0.0000,0.0000,0.0000,42,"PLOT_TOTAL"
259,0,1,523315969.7085,28131.1064,1046258312.8605,1162509.2365,1.0000,0.0000,0.0000,0,"Light(0.000)"
259,0,2,230.6274,480.4723,1421.6333,1.5796,0.0158,0.0000,0.0000,0,"Light(0.000)"
259,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
259,0,4,356.6021,794.2015,2298.5949,2.5540,0.0255,0.0000,0.0000,0,"Light(0.000)"
259,0,5,9.6308,863.5212,1745.9310,1.9399,0.0194,0.0000,0.0000,0,"Light(0.000)"
259,0,-1,523316566.5689,30358.9685,1046263958.3535,1162515.5093,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
259,1,1,283983397.4417,12612.9543,576738093.2635,640820.1036,1.0000,0.0000,0.0000,0,"Drought(0.000)"
259,1,2,6095.0085,202.4718,12579.9959,13.9778,0.1398,0.0003,0.0000,0,"Light(0.000)"
259,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0004,0.0000,0,"Light(0.000)"
259,1,4,2109.9055,182.8343,4567.6558,5.0752,0.0508,0.0003,0.0000,0,"Light(0.000)"
259,1,5,9.6308,35.2740,89.4365,0.0994,0.0010,0.0004,0.0000,0,"Light(0.000)"
259,1,-1,283991611.9865,13038.5741,576755340.4315,640839.2671,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
259,2,1,8295.1401,4162.0205,26006.8675,28.8965,0.2890,0.0000,0.0000,0,"Drought(0.000)"
259,2,2,196636413.9147,64.3325,392672847.9399,436303.1644,1.0000,0.0116,0.0116,10,"Light(0.000)"
259,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0124,0.0000,0,"Light(0.000)"
259,2,4,36601128.0298,67.3455,72505029.0744,80561.1434,1.0000,0.0118,0.0118,13,"Light(0.000)"
259,2,5,7806133.8290,35.2740,15332697.7643,17036.3308,1.0000,0.0049,0.0049,3,"Light(0.000)"
259,2,-1,241051970.9137,4334.0123,480536591.7259,533929.5464,0.0000,0.0000,0.0000,26,"PLOT_TOTAL"
260,0,1,523753962.5415,28131.1065,1047126194.4629,1163473.5494,1.0000,0.0000,0.0000,0,"Light(0.000)"
260,0,2,242.1713,480.4723,1433.7434,1.5930,0.0159,0.0000,0.0000,0,"Light(0.000)"
260,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
260,0,4,375.9776,794.2015,2320.9828,2.5789,0.0258,0.0000,0.0000,0,"Light(0.000)"
260,0,5,10.7293,863.5212,1747.4026,1.9416,0.0194,0.0000,0.0000,0,"Light(0.000)"
260,0,-1,523754591.4197,30358.9685,1047131875.9257,1163479.8621,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
260,1,1,248620519.0594,12612.9543,532629142.4096,591810.1582,1.0000,0.0005,0.0005,2,"Light(0.000)"
260,1,2,6400.0907,202.4718,12900.0427,14.3334,0.1433,0.0004,0.0001,0,"Light(0.000)"
260,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0007,0.0000,0,"Light(0.000)"
260,1,4,2224.5444,182.8343,4700.1184,5.2224,0.0522,0.0005,0.0000,0,"Light(0.000)"
260,1,5,10.7293,35.2740,90.9081,0.1010,0.0010,0.0008,0.0000,0,"Light(0.000)"
260,1,-1,248629154.4238,13038.5741,532646843.5586,591829.8262,0.0000,0.0000,0.0000,2,"PLOT_TOTAL"
260,2,1,8295.7561,4162.0205,24914.9373,27.6833,0.2768,0.0000,0.0000,0,"Drought(0.000)"
260,2,2,196570410.0267,64.3325,393206952.6064,436896.6140,1.0000,0.0083,0.0083,4,"Light(0.000)"
260,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0108,0.0000,0,"Light(0.000)"
260,2,4,37076812.1637,67.3455,73678074.8846,81864.5276,1.0000,0.0085,0.0085,13,"Light(0.000)"
260,2,5,7702272.0686,35.2740,15508476.4455,17231.6405,1.0000,0.0047,0.0047,4,"Light(0.000)"
260,2,-1,241357790.0151,4334.0123,482418428.9535,536020.4766,0.0000,0.0000,0.0000,21,"PLOT_TOTAL"
261,0,1,524188583.5998,28131.1064,1047998808.3542,1164443.1204,1.0000,0.0000,0.0000,0,"Light(0.000)"
261,0,2,230.3058,480.4723,1433.4218,1.5927,0.0159,0.0000,0.0000,0,"Light(0.000)"
261,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
261,0,4,361.5512,794.2015,2325.9318,2.5844,0.0258,0.0000,0.0000,0,"Light(0.000)"
261,0,5,9.3423,863.5212,1747.1141,1.9412,0.0194,0.0000,0.0000,0,"Light(0.000)"
261,0,-1,524189184.7991,30358.9685,1048004494.1558,1164449.4380,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
261,1,1,248623871.1000,12612.9543,497269616.0679,552521.7956,1.0000,0.0016,0.0016,0,"Light(0.000)"
261,1,2,6086.5094,202.4718,12891.5437,14.3239,0.1432,0.0004,0.0001,0,"Light(0.000)"
261,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0007,0.0000,0,"Light(0.000)"
261,1,4,2139.1874,182.8343,4729.4003,5.2549,0.0525,0.0005,0.0000,0,"Light(0.000)"
261,1,5,9.3423,35.2740,90.6195,0.1007,0.0010,0.0008,0.0000,0,"Light(0.000)"
261,1,-1,248632106.1392,13038.5741,497287337.7113,552541.4863,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
261,2,1,8296.5711,4162.0205,24916.3683,27.6849,0.2768,0.0000,0.0000,0,"Drought(0.000)"
261,2,2,196739848.7691,64.3325,393310387.4608,437011.5416,1.0000,0.0000,0.0000,0,"Winter(0.000)"
261,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0011,0.0000,0,"Light(0.000)"
261,2,4,37461027.6900,67.3455,74537974.5448,82819.9717,1.0000,0.0000,0.0000,0,"Winter(0.000)"
261,2,5,7724351.5866,35.2740,15426694.2030,17140.7713,1.0000,0.0040,0.0040,2,"Light(0.000)"
261,2,-1,241933524.6168,4334.0124,483299982.6567,536999.9807,0.0000,0.0000,0.0000,2,"PLOT_TOTAL"
262,0,1,524506939.2723,28131.1064,1048751785.0849,1165279.7612,1.0000,0.0000,0.0000,0,"Light(0.000)"
262,0,2,229.7035,480.4723,1420.9540,1.5788,0.0158,0.0000,0.0000,0,"Light(0.000)"
262,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
262,0,4,365.6509,794.2015,2315.6051,2.5729,0.0257,0.0000,0.0000,0,"Light(0.000)"
262,0,5,9.4356,863.5212,1745.8204,1.9398,0.0194,0.0000,0.0000,0,"Light(0.000)"
262,0,-1,524507544.0623,30358.9685,1048757446.7983,1165286.0520,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
262,1,1,248637615.8319,12612.9542,497286712.8404,552540.7920,1.0000,0.0013,0.0013,0,"Light(0.000)"
262,1,2,6070.5913,202.4718,12562.0443,13.9578,0.1396,0.0004,0.0001,0,"Light(0.000)"
262,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0006,0.0000,0,"Light(0.000)"
262,1,4,2163.4442,182.8343,4668.3002,5.1870,0.0519,0.0005,0.0000,0,"Light(0.000)"
262,1,5,9.4356,35.2740,89.3259,0.0993,0.0010,0.0007,0.0000,0,"Light(0.000)"
262,1,-1,248645859.3031,13038.5741,497304042.5905,552560.0473,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
